Date,Price,Open,High,Low,Vol.,Change %
11/29/2023,63.3,63.55,64.9,62.8,5.10M,-0.39%
11/28/2023,63.55,62.0,64.25,62.0,6.35M,2.75%
11/27/2023,61.85,62.0,62.65,61.51,1.78M,-0.56%
11/24/2023,62.2,62.29,63.48,60.9,5.17M,-1.07%
11/23/2023,62.87,63.0,64.4,62.18,4.04M,0.11%
11/22/2023,62.8,60.52,64.75,60.31,16.83M,3.80%
11/21/2023,60.5,61.15,61.75,60.0,4.98M,-0.80%
11/20/2023,60.99,58.68,62.25,57.45,13.08M,4.65%
11/17/2023,58.28,55.84,59.25,55.71,21.61M,5.93%
11/16/2023,55.02,54.0,55.5,53.61,10.00M,2.27%
11/15/2023,53.8,54.5,56.4,52.53,22.48M,-0.90%
11/14/2023,54.29,53.56,54.48,52.92,4.42M,1.50%
11/13/2023,53.49,53.52,53.94,53.11,3.40M,0.36%
11/10/2023,53.3,53.75,53.85,53.12,3.30M,0.30%
11/08/2023,53.14,53.39,53.89,52.52,3.47M,0.43%
11/07/2023,52.91,53.3,54.08,52.75,3.29M,-0.64%
11/06/2023,53.25,53.74,54.0,52.9,4.60M,-1.21%
11/03/2023,53.9,52.05,54.25,51.91,10.73M,4.26%
11/02/2023,51.7,51.94,52.4,51.2,2.69M,0.00%
11/01/2023,51.7,52.25,52.75,51.6,3.02M,-0.96%
10/31/2023,52.2,52.7,53.1,51.75,3.94M,1.97%
10/30/2023,51.19,51.34,51.75,50.26,2.51M,0.77%
10/27/2023,50.8,51.0,51.6,50.3,2.84M,-0.59%
10/26/2023,51.1,52.37,52.5,51.0,1.50M,-2.07%
10/25/2023,52.18,52.12,53.9,51.9,5.00M,-0.42%
10/24/2023,52.4,54.7,54.98,51.36,8.09M,-2.96%
10/23/2023,54.0,53.49,55.01,53.05,9.00M,4.29%
10/20/2023,51.78,52.3,52.75,51.15,10.33M,1.23%
10/19/2023,51.15,47.79,51.15,47.66,16.37M,7.55%
