Date,Price,Open,High,Low,Vol.,Change %
11/22/2023,2.82,2.7,2.93,2.7,6.69M,2.55%
11/21/2023,2.75,2.84,2.92,2.7,7.61M,0.73%
11/20/2023,2.73,2.56,2.8,2.53,8.33M,5.41%
11/17/2023,2.59,2.6,2.7,2.5,2.85M,-0.77%
11/16/2023,2.61,2.6,2.72,2.6,7.01M,0.38%
11/15/2023,2.6,2.52,2.65,2.45,7.10M,4.00%
11/14/2023,2.5,2.5,2.56,2.38,4.84M,-1.19%
11/13/2023,2.53,2.54,2.57,2.44,8.51M,1.61%
11/10/2023,2.49,2.7,2.82,2.45,20.30M,-7.43%
11/08/2023,2.69,2.4,2.71,2.34,23.26M,13.98%
11/07/2023,2.36,2.13,2.49,2.09,34.75M,10.80%
11/06/2023,2.13,2.28,2.35,2.11,13.22M,-5.33%
11/03/2023,2.25,2.07,2.32,2.0,43.17M,14.80%
11/02/2023,1.96,2.0,2.05,1.96,6.99M,0.51%
11/01/2023,1.95,2.01,2.09,1.95,973.00K,-1.02%
10/31/2023,1.97,2.0,2.07,1.95,1.79M,-2.48%
10/30/2023,2.02,1.99,2.04,1.95,954.50K,3.06%
10/27/2023,1.96,1.98,2.05,1.95,825.50K,-1.01%
10/26/2023,1.98,2.04,2.05,1.97,390.50K,0.00%
10/25/2023,1.98,2.05,2.06,1.97,566.50K,-1.49%
10/24/2023,2.01,2.04,2.04,1.99,296.50K,0.00%
10/23/2023,2.01,2.09,2.09,2.0,536.50K,-0.99%
10/20/2023,2.03,2.09,2.1,1.99,5.08M,-1.46%
10/19/2023,2.06,2.08,2.1,2.01,584.00K,0.00%
10/18/2023,2.06,2.13,2.13,2.05,794.50K,-1.44%
10/17/2023,2.09,2.05,2.15,2.04,3.75M,4.50%
10/16/2023,2.0,1.94,2.05,1.94,6.86M,1.01%
10/13/2023,1.98,2.02,2.05,1.95,4.14M,1.54%
10/12/2023,1.95,2.01,2.01,1.9,905.50K,-0.51%
10/11/2023,1.96,2.01,2.02,1.94,1.76M,0.51%
