Date,Price,Open,High,Low,Vol.,Change %
02/28/2024,140.45,136.84,142.0,136.0,5.55M,2.97%
02/27/2024,136.4,135.0,137.5,134.6,878.41K,0.52%
02/26/2024,135.7,135.2,136.5,134.15,1.56M,-0.22%
02/23/2024,136.0,136.0,136.5,132.7,3.15M,0.74%
02/22/2024,135.0,132.05,136.54,131.18,3.58M,2.23%
02/21/2024,132.05,130.95,132.45,130.95,1.97M,1.43%
02/20/2024,130.19,131.5,132.4,129.31,1.91M,-0.63%
02/19/2024,131.01,129.0,132.0,128.0,2.12M,0.82%
02/16/2024,129.95,130.62,134.5,127.25,10.89M,1.94%
02/15/2024,127.48,129.89,130.0,125.92,2.67M,-0.99%
02/14/2024,128.75,125.5,129.8,125.5,4.76M,2.18%
02/13/2024,126.0,121.4,126.3,120.05,1.82M,3.28%
02/12/2024,122.0,124.49,124.49,120.2,1.51M,-2.20%
02/09/2024,124.75,127.0,127.0,122.25,1.42M,-2.55%
02/07/2024,128.01,127.0,128.75,125.5,947.36K,1.19%
02/06/2024,126.5,125.0,127.17,123.65,872.96K,1.36%
02/02/2024,124.8,121.0,124.8,120.6,1.09M,3.44%
02/01/2024,120.65,122.0,122.7,120.1,735.65K,-1.11%
01/31/2024,122.0,122.2,123.15,121.8,536.47K,-0.48%
01/30/2024,122.59,123.0,124.95,121.4,1.20M,-0.34%
01/29/2024,123.01,128.5,128.5,122.22,2.21M,-3.67%
01/26/2024,127.7,128.8,130.05,127.5,5.23M,-0.62%
01/25/2024,128.5,127.0,130.0,125.75,11.29M,1.00%
01/24/2024,127.23,128.0,130.49,126.53,4.19M,-0.21%
01/23/2024,127.5,122.4,128.0,122.11,5.10M,4.51%
01/22/2024,122.0,121.25,122.25,121.0,558.33K,0.49%
01/19/2024,121.4,121.95,122.5,121.0,505.88K,0.08%
01/18/2024,121.3,122.75,122.95,120.55,2.34M,-1.09%
01/17/2024,122.64,119.39,122.89,118.0,6.13M,2.72%
01/16/2024,119.39,120.9,120.9,118.0,642.44K,-0.72%
01/15/2024,120.25,124.0,124.4,119.84,1.51M,-2.32%
01/12/2024,123.1,121.01,124.65,121.01,4.23M,0.98%
01/11/2024,121.9,122.09,122.1,120.66,579.61K,0.21%
01/10/2024,121.65,123.9,123.99,121.1,1.97M,-0.90%
01/09/2024,122.75,122.5,124.24,121.35,1.88M,0.20%
01/08/2024,122.5,118.0,124.39,116.9,4.95M,4.39%
01/05/2024,117.35,117.9,117.9,115.5,989.51K,0.00%
01/04/2024,117.35,116.75,118.88,116.65,2.80M,1.25%
01/03/2024,115.9,114.5,116.5,114.0,1.81M,0.84%
01/02/2024,114.94,116.1,116.5,114.35,1.48M,-0.56%
01/01/2024,115.59,112.65,116.1,112.65,2.52M,2.93%
12/29/2023,112.3,110.48,114.75,110.16,3.98M,1.86%
12/28/2023,110.25,109.02,111.9,108.21,3.44M,1.33%
12/27/2023,108.8,104.1,108.8,103.0,2.71M,4.12%
12/26/2023,104.49,107.45,108.65,103.01,3.58M,-3.23%
12/22/2023,107.98,108.98,109.8,107.5,1.31M,-0.57%
