Date,Price,Open,High,Low,Vol.,Change %
10/17/2024,62.12,65.0,68.4,61.75,30.39M,-2.68%
10/16/2024,63.83,58.2,63.83,58.2,26.01M,10.05%
10/15/2024,58.0,57.53,58.7,57.53,2.10M,0.42%
10/14/2024,57.76,57.99,58.61,57.61,2.59M,-0.07%
10/11/2024,57.8,59.0,59.25,57.25,2.26M,-1.53%
10/10/2024,58.7,57.95,59.3,57.4,5.06M,2.10%
10/09/2024,57.49,57.49,58.38,56.75,2.15M,0.42%
10/08/2024,57.25,55.0,59.0,54.8,6.77M,3.15%
10/07/2024,55.5,56.29,56.38,55.33,2.27M,-0.89%
10/04/2024,56.0,57.0,57.3,55.99,1.18M,-1.41%
10/03/2024,56.8,57.11,58.21,56.55,906.32K,-1.05%
10/02/2024,57.4,58.25,58.35,57.2,887.78K,-0.93%
10/01/2024,57.94,56.95,58.08,56.95,871.97K,1.83%
09/30/2024,56.9,57.94,57.94,56.8,992.10K,-1.04%
09/27/2024,57.5,58.3,58.49,57.4,1.14M,-1.20%
09/26/2024,58.2,59.01,59.2,57.9,1.17M,-1.02%
09/25/2024,58.8,58.49,59.0,58.0,1.09M,0.94%
09/24/2024,58.25,58.86,58.95,58.04,410.69K,-1.09%
09/23/2024,58.89,58.9,59.31,58.6,2.60M,0.63%
09/20/2024,58.52,58.3,59.14,58.02,1.21M,0.19%
09/19/2024,58.41,57.65,58.67,57.6,1.78M,0.71%
09/18/2024,58.0,57.4,58.05,57.02,1.06M,0.87%
09/16/2024,57.5,58.25,58.25,57.2,458.76K,-0.17%
09/13/2024,57.6,59.13,60.6,57.5,2.74M,-1.20%
09/12/2024,58.3,57.6,58.72,57.6,2.44M,1.39%
09/11/2024,57.5,58.19,58.84,57.39,1.87M,-0.54%
09/10/2024,57.81,58.07,58.19,57.4,362.66K,0.02%
09/09/2024,57.8,57.8,58.45,57.25,780.91K,0.52%
09/06/2024,57.5,57.87,58.17,57.2,750.36K,-0.43%
09/05/2024,57.75,58.2,58.75,57.55,2.10M,-0.62%
09/04/2024,58.11,57.43,58.5,57.06,3.70M,1.56%
09/03/2024,57.22,57.47,57.6,56.99,581.26K,0.21%
09/02/2024,57.1,57.9,58.84,57.0,1.38M,-0.78%
08/30/2024,57.55,58.99,59.4,57.3,2.54M,-2.46%
08/29/2024,59.0,58.5,59.43,57.85,1.64M,1.29%
08/28/2024,58.25,59.19,59.19,57.99,1.55M,-0.87%
08/27/2024,58.76,61.25,61.39,58.6,3.11M,-3.36%
08/26/2024,60.8,59.95,62.0,59.8,9.42M,2.05%
08/23/2024,59.58,57.95,61.3,57.95,13.37M,2.81%
08/22/2024,57.95,58.35,58.7,57.35,3.39M,0.35%
08/21/2024,57.75,56.1,57.9,56.1,2.55M,2.89%
08/20/2024,56.13,56.0,56.43,55.68,445.23K,0.92%
08/19/2024,55.62,56.29,56.47,55.15,1.24M,-0.68%
08/16/2024,56.0,56.84,57.2,55.75,1.21M,-1.46%
08/15/2024,56.83,57.08,58.25,56.7,2.55M,-0.46%
08/13/2024,57.09,57.0,58.5,56.92,1.91M,0.16%
08/12/2024,57.0,58.5,58.5,56.92,1.08M,-2.10%
08/09/2024,58.22,58.3,59.0,58.0,939.16K,0.34%
08/08/2024,58.02,58.5,58.78,57.8,849.71K,-0.31%
08/07/2024,58.2,58.6,59.5,58.0,2.90M,-0.34%
08/06/2024,58.4,57.4,58.99,57.4,1.49M,1.49%
08/05/2024,57.54,58.75,59.0,57.02,2.06M,-1.98%
08/02/2024,58.7,58.5,59.4,58.5,1.86M,-0.22%
08/01/2024,58.83,57.5,60.1,56.7,7.18M,1.55%
07/31/2024,57.93,60.98,60.98,57.0,7.70M,-4.01%
07/30/2024,60.35,59.0,61.95,57.8,24.07M,3.16%
07/29/2024,58.5,55.0,59.4,54.82,6.68M,6.40%
07/26/2024,54.98,55.2,55.44,54.1,2.18M,-1.13%
07/25/2024,55.61,56.25,56.75,55.2,1.92M,-1.03%
07/24/2024,56.19,55.9,56.45,55.33,2.23M,0.90%
07/23/2024,55.69,54.98,55.95,54.9,2.29M,2.37%
07/22/2024,54.4,57.8,57.8,54.0,6.31M,-4.98%
07/19/2024,57.25,60.01,60.44,56.65,4.83M,-4.66%
07/18/2024,60.05,60.5,60.6,59.77,2.79M,-0.56%
07/15/2024,60.39,60.0,61.24,59.9,6.93M,2.17%
07/12/2024,59.11,59.6,60.0,57.0,3.46M,-0.82%
07/11/2024,59.6,60.1,61.15,59.31,2.99M,-1.65%
07/10/2024,60.6,61.89,62.4,60.25,4.93M,-1.96%
07/09/2024,61.81,59.1,62.38,58.2,16.74M,4.76%
07/08/2024,59.0,58.59,59.25,57.51,1.50M,1.55%
07/05/2024,58.1,59.25,59.65,57.93,2.88M,-1.86%
07/04/2024,59.2,59.44,59.8,59.0,2.89M,0.25%
07/03/2024,59.05,59.25,59.6,58.52,2.81M,0.63%
07/02/2024,58.68,58.34,59.49,58.1,4.57M,0.82%
07/01/2024,58.2,57.25,59.15,56.95,4.15M,2.09%
06/28/2024,57.01,57.73,58.25,56.91,2.40M,-0.75%
06/27/2024,57.44,57.45,57.74,56.8,1.43M,1.38%
06/26/2024,56.66,58.0,58.3,56.6,3.37M,-2.18%
06/25/2024,57.92,58.25,58.6,57.84,1.48M,-0.91%
06/24/2024,58.45,59.98,59.98,58.25,1.07M,-1.58%
