Date,Price,Open,High,Low,Vol.,Change %
08/28/2023,48.65,49.51,49.8,48.4,1.31M,-1.92%
08/25/2023,49.6,50.8,50.8,49.27,2.43M,-1.51%
08/24/2023,50.36,50.9,51.75,50.2,1.40M,0.08%
08/23/2023,50.32,51.2,51.64,50.21,808.37K,-2.25%
08/22/2023,51.48,51.25,51.9,51.2,171.84K,-0.04%
08/21/2023,51.5,51.99,52.3,51.15,579.48K,0.00%
08/18/2023,51.5,52.0,52.69,51.05,877.09K,-0.96%
08/17/2023,52.0,52.05,52.3,51.0,899.27K,-0.52%
08/16/2023,52.27,53.0,53.24,51.98,575.24K,-1.71%
08/15/2023,53.18,53.69,53.9,52.82,698.57K,-0.13%
08/11/2023,53.25,53.5,54.69,52.91,2.53M,-8.35%
08/10/2023,58.1,55.0,55.57,52.75,2.96M,6.20%
08/09/2023,54.71,53.3,54.9,53.23,1.61M,2.26%
08/08/2023,53.5,55.75,56.25,52.65,2.84M,-3.60%
08/07/2023,55.5,56.62,57.1,55.25,1.18M,-1.94%
08/04/2023,56.6,57.69,58.1,56.26,1.95M,-1.32%
08/03/2023,57.36,56.95,58.84,56.95,7.36M,1.07%
08/02/2023,56.75,57.84,57.84,56.3,2.92M,-0.96%
08/01/2023,57.3,58.0,58.97,57.1,6.17M,3.50%
07/31/2023,55.36,54.62,56.4,54.15,4.14M,1.39%
07/27/2023,54.6,55.01,56.0,54.45,2.24M,-1.44%
07/26/2023,55.4,54.66,56.0,54.55,2.88M,1.09%
07/25/2023,54.8,54.51,55.24,54.3,1.21M,0.74%
07/24/2023,54.4,55.0,55.0,54.15,734.07K,-1.00%
07/21/2023,54.95,54.3,55.2,53.57,2.64M,2.04%
07/20/2023,53.85,53.65,54.34,53.38,1.81M,0.65%
07/19/2023,53.5,54.5,54.5,53.11,1.36M,-2.71%
07/18/2023,54.99,55.39,55.4,54.09,1.01M,-0.18%
07/17/2023,55.09,56.19,56.45,54.9,951.53K,-2.46%
07/14/2023,56.48,57.2,57.39,55.83,1.23M,-1.26%
07/13/2023,57.2,57.01,58.9,57.01,4.77M,-1.70%
07/12/2023,58.19,58.0,58.2,56.9,4.18M,1.22%
07/11/2023,57.49,56.75,58.44,56.75,8.93M,3.03%
07/10/2023,55.8,56.1,56.7,55.4,4.72M,-0.53%
07/07/2023,56.1,55.94,56.2,54.9,3.43M,1.17%
07/06/2023,55.45,55.0,55.48,54.58,2.46M,1.28%
07/05/2023,54.75,54.9,55.65,54.0,2.76M,-0.18%
07/04/2023,54.85,56.0,56.15,54.12,5.90M,3.86%
07/03/2023,52.81,55.15,55.15,54.02,3.17M,0.02%
06/27/2023,52.8,52.0,52.2,50.7,1.25M,0.74%
06/26/2023,52.41,50.2,52.48,50.0,2.34M,5.99%
06/23/2023,49.45,49.68,49.69,49.0,364.48K,-23.92%
06/22/2023,65.0,49.65,50.0,49.16,625.01K,30.52%
06/21/2023,49.8,50.45,50.6,49.5,1.25M,-1.01%
06/20/2023,50.31,50.0,50.8,49.5,1.64M,0.82%
06/19/2023,49.9,51.16,51.25,49.62,1.42M,-2.16%
06/16/2023,51.0,51.0,51.6,50.8,1.73M,0.59%
06/15/2023,50.7,51.26,51.3,50.41,1.31M,-1.09%
06/14/2023,51.26,51.16,51.89,51.16,596.56K,-0.81%
06/13/2023,51.68,51.6,52.66,51.52,1.34M,-0.58%
06/12/2023,51.98,52.51,53.5,51.7,2.82M,-1.18%
06/09/2023,52.6,51.9,52.9,51.81,1.34M,1.19%
06/08/2023,51.98,53.06,53.48,51.8,2.01M,-2.15%
06/07/2023,53.12,53.29,53.4,52.25,1.79M,0.68%
06/06/2023,52.76,53.5,54.9,52.6,4.38M,-1.46%
06/05/2023,53.54,53.27,53.87,52.3,3.51M,-0.28%
06/02/2023,53.69,51.11,54.3,51.1,8.13M,5.36%
06/01/2023,50.96,50.51,51.78,50.51,3.15M,0.22%
05/31/2023,50.85,51.1,51.8,50.02,4.09M,0.30%
05/30/2023,50.7,49.97,51.15,49.3,5.01M,1.91%
05/29/2023,49.75,47.9,50.75,47.52,6.43M,4.74%
05/26/2023,47.5,46.8,47.9,46.64,2.56M,1.82%
05/25/2023,46.65,46.6,47.38,46.55,1.31M,0.32%
05/24/2023,46.5,46.2,46.9,45.91,932.07K,0.65%
05/23/2023,46.2,46.5,47.0,46.15,459.76K,-32.06%
05/22/2023,68.0,46.3,46.58,45.97,541.74K,46.24%
05/19/2023,46.5,45.9,47.2,45.8,1.59M,0.87%
05/18/2023,46.1,47.51,47.51,45.9,1.77M,-2.23%
05/17/2023,47.15,48.01,48.09,47.01,1.15M,-1.36%
05/16/2023,47.8,48.1,49.1,47.8,2.13M,-0.42%
05/15/2023,48.0,47.82,48.4,47.45,1.58M,0.00%
05/12/2023,48.0,47.3,48.49,46.42,3.24M,1.69%
05/11/2023,47.2,47.15,47.9,46.9,2.02M,1.18%
05/10/2023,46.65,46.8,48.12,46.25,2.01M,-0.74%
05/09/2023,47.0,47.65,48.2,45.97,2.61M,-1.26%
05/08/2023,47.6,49.51,49.69,47.49,2.01M,-3.90%
05/05/2023,49.53,48.0,50.3,47.65,5.15M,3.40%
05/04/2023,47.9,47.6,49.49,47.31,8.24M,-0.10%
05/03/2023,47.95,47.05,48.24,46.25,9.09M,1.80%
05/02/2023,47.1,45.15,47.18,45.15,5.80M,4.76%
04/28/2023,44.96,45.35,45.95,44.61,2.51M,-0.11%
04/27/2023,45.01,44.67,45.5,44.55,2.01M,0.81%
04/26/2023,44.65,44.55,45.2,44.55,866.58K,-0.25%
04/20/2023,44.76,44.3,44.9,43.98,2.70M,0.81%
04/19/2023,44.4,44.61,44.65,43.89,1.93M,-0.22%
04/18/2023,44.5,44.99,44.99,44.2,191.69K,-0.47%
04/17/2023,44.71,45.1,45.79,44.6,534.61K,-0.64%
04/13/2023,45.0,45.51,45.89,44.6,1.01M,-0.22%
04/12/2023,45.1,44.2,45.15,44.12,1.08M,1.12%
04/11/2023,44.6,43.87,44.7,43.26,810.84K,1.83%
04/10/2023,43.8,44.6,44.9,43.5,859.00K,-1.90%
04/07/2023,44.65,44.8,46.1,44.2,4.32M,0.68%
04/06/2023,44.35,43.1,44.4,43.1,1.22M,3.14%
04/05/2023,43.0,43.3,43.7,42.9,556.72K,0.94%
04/04/2023,42.6,42.99,43.09,42.25,620.55K,-0.93%
